Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1320530906049,1320530906049,Mata da Praia,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,30.18,4.26,11.84,0.28,0.61,0.44,0.18,0.43,0.74,0.50,8.19,5.76,108.98,109.86,107.41,78.23,94.67,97.71,75.89,47.92,55.72,93.75,60.95,28.49,97.43,99.78,97.60,12.03,1.21,8.83,93.68,86.15,93.45,87.63,86.11,69.93,77.11,76.08,75.81,33.98,741.79,1288.38,1903.29,2986.70,4099.39,0.44,0.13,0.53,0.97,1.93,5.74,7.99,32.03,3.88,48.54,13.64,28.79,51.46,70.80,9.39,7.12,2084.33,404.10,6675.20,1017.01,1579.65,2362.67,5058.21,2084.33,65.40,114.17,178.35,0.38,0.64,14.66,1.69,1.11,70.28,0.69,10.27,18.27,8.63,71.42,44.94,12.76,14.75,93.91,87.08,39.14,0.65,10.44,26.94,35.50,57.53,3192.27,0.46,,3.56,16.50,61.82,66.21,90.07,,65.94,35.61,27.11,10.26,10.16,100.00,99.11,6.92,99.92,100.00,0.15,,4.01,44.28,0.22,3.91,0.85,10.35,0.00,16.28,3.83,,0.50,0.00,31.00,6.94,0.00,,69,118,157,152,70,64,96,96,106,110,68,79,39,22,16,7,8,1274,57,93,159,151,111,103,118,126,136,89,54,82,26,18,22,11,11,1365,,8,27,1310,18,180,125,141,78,2141,163,618,194,1978,225,455,212,1523,31,30,36,162,504,113,93,83,1133,823,0,2639,2639,2352,211,163,1978,2639,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.876,0.868,0.870,0.871,0.845,0.894
1320530906050,1320530906050,Mata da Praia,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.49,1.20,13.10,15.32,94.65,86.31,34.10,5.87,11.88,0.66,0.39,0.52,0.21,0.53,0.55,0.62,3.19,1.86,98.73,102.49,91.24,82.91,90.26,93.12,70.06,59.20,56.93,93.57,65.94,22.22,95.95,97.55,96.22,10.24,0.78,4.84,90.87,86.25,95.06,93.23,92.77,85.38,88.58,87.13,86.76,56.04,1659.28,2472.65,3396.64,5856.27,7589.73,0.42,0.06,0.20,0.67,1.90,1.17,2.61,31.26,4.86,47.72,15.11,29.81,52.28,70.49,8.28,6.32,4002.59,972.57,12511.31,2051.23,2942.09,4496.49,9550.55,4002.59,58.95,109.47,151.87,0.34,1.25,14.36,4.41,0.80,68.99,1.68,7.75,18.52,23.12,79.41,36.72,9.31,10.76,97.57,94.88,63.01,1.57,7.63,17.00,21.45,37.72,6308.18,0.57,,1.35,2.07,47.62,62.97,86.44,,31.14,26.42,22.60,7.84,14.78,100.00,99.83,4.07,98.94,100.00,0.00,,1.75,43.07,2.45,1.65,0.47,4.65,0.11,3.72,0.81,,0.15,0.00,56.40,1.60,100.00,,104,197,246,193,92,78,152,189,189,151,113,134,76,52,30,20,18,2034,105,172,234,222,149,140,234,215,190,161,97,123,67,42,30,23,37,2241,,5,5,2006,35,305,206,255,126,3439,254,894,292,3185,326,640,292,2545,49,47,41,273,833,251,172,125,1841,1385,0,4274,4274,3808,369,254,3185,4274,,,,,,106.44,99.29,104.05,97.55,85.29,97.36,95.30,0.932,0.896,0.926,0.908,0.875,0.999
1320530906051,1320530906051,República,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.54,1.35,16.20,18.90,93.47,83.58,35.58,9.52,11.52,0.62,0.00,1.39,0.42,1.50,1.17,1.74,8.69,4.18,114.78,115.05,114.08,51.52,93.21,95.05,62.08,27.96,58.82,91.99,47.78,20.85,98.81,98.34,96.55,21.48,4.28,10.85,89.03,72.56,83.41,76.20,74.55,56.57,62.40,60.65,60.24,22.27,406.43,819.88,1302.04,2033.43,2952.54,0.48,1.62,3.44,3.75,7.11,12.55,20.31,34.12,3.16,50.98,11.36,26.23,49.02,71.73,12.01,8.97,1432.65,226.44,4888.66,587.59,1065.03,1632.24,3651.92,1436.00,33.02,77.55,165.34,0.45,1.61,19.92,3.85,0.48,64.61,0.97,7.16,19.08,7.05,71.99,47.63,11.37,13.79,84.67,70.86,25.81,1.01,16.83,42.78,52.23,70.83,2433.03,0.53,,2.46,27.58,67.21,67.57,81.62,,65.97,55.08,29.46,15.07,25.28,100.00,98.06,15.44,99.55,99.92,0.00,,8.92,41.18,1.66,7.67,3.29,18.01,1.01,26.63,4.75,,0.00,0.08,29.78,9.19,0.00,,141,197,294,248,210,196,199,197,168,162,124,147,111,78,48,45,32,2594,123,202,290,294,247,221,239,233,215,193,180,132,141,116,90,65,65,3044,,10,90,2953,50,325,239,256,161,4697,326,1125,369,4371,376,800,355,3571,53,54,60,298,949,537,202,154,2587,2003,0,5638,5638,5096,399,326,4371,5629,,,,,,119.98,130.41,122.91,98.91,70.79,97.07,93.39,0.762,0.792,0.819,0.782,0.842,0.834
1320530906052,1320530906052,Morada de Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.07,1.21,13.80,16.07,94.41,85.73,30.39,5.08,11.76,0.00,0.00,0.44,1.02,0.49,1.37,0.32,3.03,2.33,103.46,104.54,100.89,92.12,95.09,97.61,81.38,55.37,64.42,93.99,63.42,31.12,100.00,100.00,98.22,5.74,1.00,5.55,100.00,93.11,95.45,92.43,91.72,82.23,86.08,84.55,84.19,45.85,1096.59,1564.93,2225.38,3513.76,4880.23,0.40,,,0.38,0.76,0.92,0.76,29.59,5.86,46.05,16.69,31.59,53.95,75.67,7.09,5.52,2507.72,734.63,7420.37,1357.85,1868.47,2803.27,5774.37,2507.72,,92.95,153.53,0.28,0.70,16.41,2.58,0.82,68.25,0.95,9.74,15.41,13.83,69.78,39.13,14.08,15.10,96.56,91.65,51.42,2.62,11.74,23.57,29.81,46.56,4044.33,0.49,,2.40,9.58,58.22,69.44,87.55,,68.81,40.16,20.93,8.61,10.68,100.00,99.83,3.36,99.98,100.00,0.00,,0.00,35.58,0.00,2.06,0.31,6.17,0.74,0.00,0.13,,0.31,0.00,50.00,0.00,100.00,,14,28,34,32,14,15,15,22,25,22,10,16,8,5,3,1,3,262,9,24,43,31,23,24,20,31,26,19,10,10,7,5,5,4,4,289,,1,4,286,4,43,30,35,12,452,41,139,46,412,52,98,52,314,6,6,5,29,112,28,24,23,247,174,0,551,551,504,52,41,412,549,,,,,,107.05,109.58,107.80,100.00,92.09,99.70,100.00,0.924,0.938,0.908,0.933,0.868,0.924
1320530906053,1320530906053,Boa Vista / Goiabeiras / Solon Borges,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.49,1.58,18.00,20.99,92.78,82.06,38.94,6.36,10.80,1.62,0.88,4.71,0.58,4.98,1.94,6.15,12.67,6.82,112.40,114.31,108.11,28.75,91.46,95.86,55.62,14.47,50.68,86.76,37.37,17.77,96.04,97.75,94.37,23.96,2.93,16.23,85.06,64.02,81.92,61.62,56.78,44.76,52.40,41.39,38.76,8.03,270.04,405.06,634.43,1096.42,1659.28,0.48,1.62,3.29,6.85,12.22,18.42,28.75,35.60,4.16,52.61,12.58,25.76,47.39,69.71,11.32,8.37,782.87,162.96,2787.36,329.37,516.07,846.49,2059.45,782.87,42.69,85.24,153.33,0.41,1.18,17.79,6.95,0.85,59.64,1.66,10.60,21.72,4.62,64.19,49.33,5.68,17.51,72.65,50.96,10.66,1.28,30.58,60.52,73.25,88.58,1346.72,0.44,,5.87,39.57,77.54,67.65,90.61,,48.97,41.46,27.86,17.20,19.62,99.83,97.39,22.83,99.92,99.92,0.00,,19.98,49.32,2.25,15.67,7.23,30.68,2.43,39.73,5.99,,1.35,0.08,31.85,15.63,79.19,,121,120,164,162,154,144,142,105,90,77,55,118,51,40,24,15,11,1588,129,108,155,204,156,143,147,115,112,82,81,125,65,50,30,21,24,1743,,13,67,1652,40,185,133,132,153,2612,170,684,197,2442,220,514,213,1928,58,57,49,228,583,212,108,79,1382,1023,0,3331,3331,2840,228,170,2442,3330,,,,,,120.51,119.40,120.17,97.75,60.07,94.98,91.34,0.616,0.725,0.748,0.687,0.825,0.737
1320530906054,1320530906054,Antônio Honório / Segurança do Lar,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.89,1.44,17.30,20.18,93.05,82.65,40.28,10.07,11.27,1.89,1.91,2.61,0.47,2.66,0.90,3.10,12.08,5.60,116.99,117.36,116.24,26.46,93.83,96.01,66.75,16.12,46.95,92.10,42.65,14.77,96.42,96.38,94.97,22.62,3.99,16.59,88.32,72.50,82.82,70.99,67.73,46.40,51.57,49.49,48.92,12.35,294.77,520.56,780.84,1317.66,1926.06,0.47,0.28,0.52,4.22,6.72,14.67,24.75,34.89,4.29,51.91,12.97,26.42,48.09,68.14,10.76,8.01,930.33,199.78,3245.72,403.52,625.60,1007.83,2414.89,930.33,58.95,106.77,171.53,0.39,0.90,14.38,5.08,1.39,64.78,0.66,11.49,23.83,3.82,61.25,46.10,7.36,17.99,78.93,59.55,14.73,1.23,25.96,58.34,69.08,85.38,1484.91,0.44,,2.89,41.07,74.64,68.48,86.46,,32.34,47.51,23.44,14.11,9.63,100.00,98.08,21.05,99.64,99.91,0.16,,9.46,53.05,3.62,7.68,3.27,22.31,3.63,27.86,3.98,,0.12,0.09,27.57,13.24,11.80,,62,94,123,111,113,100,96,90,58,56,43,77,43,38,35,18,8,1160,78,66,94,121,109,113,120,102,91,68,65,88,69,56,43,25,31,1333,,5,54,1300,24,133,97,93,79,2030,131,447,138,1899,127,316,141,1583,37,30,32,162,426,251,66,57,1102,888,0,2493,2493,2190,160,131,1899,2493,,,,,,128.20,128.59,128.33,96.85,69.02,95.52,93.92,0.710,0.759,0.778,0.742,0.832,0.764
1320530906055,1320530906055,Maria Ortiz / Goiabeiras,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,71.14,1.97,24.50,28.56,90.36,76.94,42.61,4.16,9.69,1.02,0.77,6.08,1.01,6.60,0.86,8.34,20.74,11.28,113.91,122.77,92.61,6.10,89.25,95.43,37.54,2.47,51.81,77.63,29.74,14.28,88.70,96.17,90.73,36.84,7.30,17.06,76.25,50.88,71.06,49.19,42.20,28.41,32.65,25.70,23.48,3.38,156.17,278.17,390.91,709.91,1041.11,0.47,2.92,6.07,14.31,25.43,36.10,52.57,35.48,4.33,52.64,12.93,26.11,47.36,78.27,10.97,8.14,499.80,108.09,1773.20,215.15,329.13,531.12,1315.49,499.80,47.89,92.36,150.57,0.40,0.63,17.71,9.92,0.45,60.17,0.14,10.10,24.47,1.42,58.42,50.43,3.91,18.70,55.07,31.24,3.68,1.01,39.97,76.04,84.98,95.01,941.72,0.36,,5.08,43.33,79.88,74.13,85.47,,44.64,55.69,26.96,17.02,19.73,99.95,93.11,36.33,99.39,99.71,0.00,,30.31,48.19,3.83,23.26,13.38,37.08,5.88,50.90,10.56,,0.31,0.29,31.40,28.22,11.86,,534,591,623,659,541,470,422,396,321,240,148,488,113,90,52,29,29,5741,472,557,724,707,569,517,498,464,377,270,185,442,165,116,76,53,54,6242,,58,338,6019,202,931,682,701,611,8900,781,2712,835,8119,861,1931,835,6189,194,195,194,952,2664,498,557,432,4771,3341,0,11983,11983,10048,1148,781,8119,11958,,,,,,127.78,99.13,119.37,95.91,39.43,90.97,91.23,0.492,0.611,0.662,0.568,0.769,0.664
1320530906056,1320530906056,Jabour / Aeroporto,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.54,1.35,16.20,18.90,93.47,83.58,39.31,8.05,11.52,0.00,0.00,2.49,1.29,2.65,0.00,2.98,8.69,4.18,114.78,115.05,114.08,51.52,93.21,95.05,62.08,27.96,58.82,91.99,47.78,20.85,98.81,98.34,96.55,21.48,4.28,10.85,89.03,72.56,83.41,76.20,74.55,56.57,62.40,60.65,60.24,22.27,406.43,819.88,1302.04,2033.43,2952.54,0.48,1.62,3.44,3.75,7.11,12.55,20.31,34.12,3.16,50.98,11.36,26.23,49.02,71.73,12.01,8.97,1432.65,226.44,4888.66,587.59,1065.03,1632.24,3651.92,1436.00,33.02,77.55,165.34,0.45,1.61,19.92,3.85,0.48,64.61,0.97,7.16,19.08,7.05,71.99,47.63,11.37,13.79,84.67,70.86,25.81,1.01,16.83,42.78,52.23,70.83,2433.03,0.53,,2.46,27.58,67.21,67.57,81.62,,65.97,55.08,29.46,15.07,25.28,100.00,98.06,15.44,99.55,99.92,0.00,,8.92,41.18,1.66,7.67,3.29,18.01,1.01,26.63,4.75,,0.00,0.08,29.78,9.19,0.00,,30,44,42,57,41,33,39,45,33,35,15,36,24,21,8,5,6,514,23,40,52,55,41,45,42,36,48,31,23,40,21,15,16,5,9,542,,2,14,535,12,69,46,56,27,843,51,206,60,792,64,155,66,637,14,20,13,71,191,85,40,25,439,332,0,1056,1056,927,84,51,792,1056,,,,,,119.98,130.41,122.91,98.91,70.79,97.07,93.39,0.762,0.792,0.819,0.782,0.842,0.834
1320530906058,1320530906058,Jardim Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,,,,,,,,,,0.00,0.00,1.50,0.00,1.67,0.00,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,4,5,12,8,5,3,8,6,14,1,3,9,3,0,1,0,0,82,7,11,9,7,12,10,13,5,5,2,2,10,2,1,0,0,1,97,,,,,1,14,10,10,6,133,13,36,11,120,12,23,10,97,4,4,4,17,44,3,11,4,69,53,0,179,179,,,,,,,,,,,,,,,,,,,,,,,
1320530906059,1320530906059,Bairro de Fátima / Conjunto Carapina I / Hélio Ferraz,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.89,1.44,17.30,20.18,93.05,82.65,36.23,4.65,11.27,1.38,1.01,2.66,0.48,2.80,0.60,3.52,12.08,5.60,116.99,117.36,116.24,26.46,93.83,96.01,66.75,16.12,46.95,92.10,42.65,14.77,96.42,96.38,94.97,22.62,3.99,16.59,88.32,72.50,82.82,70.99,67.73,46.40,51.57,49.49,48.92,12.35,294.77,520.56,780.84,1317.66,1926.06,0.47,0.28,0.52,4.22,6.72,14.67,24.75,34.89,4.29,51.91,12.97,26.42,48.09,68.14,10.76,8.01,930.33,199.78,3245.72,403.52,625.60,1007.83,2414.89,930.33,58.95,106.77,171.53,0.39,0.90,14.38,5.08,1.39,64.78,0.66,11.49,23.83,3.82,61.25,46.10,7.36,17.99,78.93,59.55,14.73,1.23,25.96,58.34,69.08,85.38,1484.91,0.44,,2.89,41.07,74.64,68.48,86.46,,32.34,47.51,23.44,14.11,9.63,100.00,98.08,21.05,99.64,99.91,0.16,,9.46,53.05,3.62,7.68,3.27,22.31,3.63,27.86,3.98,,0.12,0.09,27.57,13.24,11.80,,290,344,440,435,361,279,256,301,254,183,158,263,86,67,46,24,15,3799,272,316,471,514,396,307,348,335,288,232,153,281,115,74,60,41,49,4246,,19,204,3962,112,542,384,406,329,6281,496,1859,558,5785,593,1363,569,4422,120,119,122,543,1581,374,316,243,3378,2394,0,8045,8045,6941,660,496,5785,8025,,,,,,128.20,128.59,128.33,96.85,69.02,95.52,93.92,0.710,0.759,0.778,0.742,0.832,0.764
1320530906060,1320530906060,Jardim Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.86,1.31,15.60,18.28,93.67,84.05,34.30,3.25,11.64,0.30,0.39,0.62,0.32,0.63,0.00,0.70,6.20,2.62,104.11,104.50,102.89,71.98,95.05,96.21,68.49,39.22,52.18,92.63,57.71,17.48,94.40,99.20,97.63,18.02,2.28,9.79,90.42,77.47,91.43,85.35,84.23,68.75,72.78,73.87,74.06,28.64,601.24,1076.09,1551.91,2244.90,3271.70,0.42,0.64,1.39,1.08,2.19,5.14,10.63,30.40,4.70,46.79,14.82,30.78,53.21,74.65,8.21,6.32,1649.74,387.89,5015.97,834.31,1316.34,1850.54,3859.61,1649.74,51.34,76.56,163.67,0.32,0.95,18.07,3.35,1.71,64.96,0.78,8.66,17.74,10.52,74.42,45.06,12.55,12.48,93.23,84.39,32.62,1.66,10.57,28.02,39.51,63.34,2620.07,0.37,,3.14,30.18,63.10,69.89,93.07,,78.49,41.25,27.33,9.17,7.39,100.00,99.62,9.86,100.00,100.00,0.00,,3.00,47.82,0.80,3.63,1.04,12.02,0.98,2.17,1.21,,0.13,0.00,19.14,0.87,28.56,,353,404,449,341,393,442,502,401,333,181,101,340,88,46,37,14,14,4434,308,395,454,523,518,533,578,520,350,216,138,341,99,76,48,35,45,5174,,25,153,4865,125,657,495,491,404,7469,508,1767,565,6961,584,1259,556,5702,133,118,129,703,1868,312,395,242,4131,3154,0,9608,9608,8268,799,508,6961,9589,,,,,,109.37,127.16,113.63,99.20,75.76,98.12,97.45,0.854,0.828,0.847,0.837,0.848,0.856
1320530906061,1320530906061,Jardim Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.49,1.58,18.00,20.99,92.78,82.06,36.22,3.20,10.80,0.00,0.00,1.48,1.14,1.58,0.94,1.69,12.67,6.82,112.40,114.31,108.11,28.75,91.46,95.86,55.62,14.47,50.68,86.76,37.37,17.77,96.04,97.75,94.37,23.96,2.93,16.23,85.06,64.02,81.92,61.62,56.78,44.76,52.40,41.39,38.76,8.03,270.04,405.06,634.43,1096.42,1659.28,0.48,1.62,3.29,6.85,12.22,18.42,28.75,35.60,4.16,52.61,12.58,25.76,47.39,69.71,11.32,8.37,782.87,162.96,2787.36,329.37,516.07,846.49,2059.45,782.87,42.69,85.24,153.33,0.41,1.18,17.79,6.95,0.85,59.64,1.66,10.60,21.72,4.62,64.19,49.33,5.68,17.51,72.65,50.96,10.66,1.28,30.58,60.52,73.25,88.58,1346.72,0.44,,5.87,39.57,77.54,67.65,90.61,,48.97,41.46,27.86,17.20,19.62,100.00,97.39,22.83,99.92,99.92,0.00,,19.98,49.32,2.25,15.67,7.23,30.68,2.43,39.73,5.99,,1.35,0.08,31.85,15.63,79.19,,54,50,52,59,43,53,65,47,36,26,15,49,6,5,1,3,1,561,34,50,55,72,63,73,71,72,52,30,15,51,6,13,9,5,5,674,,6,25,599,9,82,64,64,56,948,62,237,70,886,70,175,81,711,23,25,21,93,237,40,50,29,539,413,0,1235,1235,1048,100,62,886,1232,,,,,,120.51,119.40,120.17,97.75,60.07,94.98,91.34,0.616,0.725,0.748,0.687,0.825,0.737
1320530906062,1320530906062,Jardim Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,76.39,1.26,14.80,17.29,94.00,84.79,34.33,4.51,12.02,0.53,0.24,0.80,0.55,0.84,0.29,0.91,5.49,3.13,109.10,110.11,106.92,72.21,96.24,97.63,76.73,42.53,58.90,92.98,59.87,21.72,96.65,99.06,97.13,13.45,2.80,10.10,96.38,85.54,94.11,86.47,84.72,72.17,75.34,75.10,75.05,31.29,733.99,1220.06,1659.28,2635.32,3708.97,0.40,0.17,0.60,0.90,1.42,2.25,4.44,29.61,5.25,46.40,15.96,31.20,53.60,74.59,7.42,5.81,1867.12,490.09,5529.31,999.96,1422.37,2091.49,4331.69,1867.12,65.07,98.40,160.69,0.29,0.55,16.96,3.22,1.96,64.30,1.57,9.55,20.56,7.54,71.05,44.17,12.16,13.53,92.78,84.21,36.82,2.04,13.52,31.74,39.62,59.85,3009.61,0.48,,2.30,22.46,64.21,68.46,88.77,,0.00,36.23,24.82,9.87,11.52,100.00,98.46,5.94,100.00,100.00,0.00,,1.11,41.10,0.94,1.90,0.13,11.26,0.00,3.59,0.68,,0.00,0.00,26.41,1.45,0.00,,344,498,549,469,369,421,520,496,462,295,203,375,125,84,61,31,29,5326,340,446,565,583,507,567,625,611,460,327,220,398,127,118,93,43,58,6084,,22,140,5743,111,749,558,573,423,9011,623,2166,646,8389,715,1543,697,6846,150,139,125,828,2199,515,446,312,4901,3753,0,11410,11410,9955,944,623,8389,11358,,,,,,112.70,117.28,114.15,99.06,85.54,99.36,97.57,0.865,0.877,0.869,0.873,0.857,0.876
1320530906063,1320530906063,Atlântica Ville,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.89,1.44,17.30,20.18,93.05,82.65,35.18,4.55,11.27,0.59,0.40,1.58,0.44,1.67,0.86,1.99,12.08,5.60,116.99,117.36,116.24,26.46,93.83,96.01,66.75,16.12,46.95,92.10,42.65,14.77,96.42,96.38,94.97,22.62,3.99,16.59,88.32,72.50,82.82,70.99,67.73,46.40,51.57,49.49,48.92,12.35,294.77,520.56,780.84,1317.66,1926.06,0.47,0.28,0.52,4.22,6.72,14.67,24.75,34.89,4.29,51.91,12.97,26.42,48.09,68.14,10.76,8.01,930.33,199.78,3245.72,403.52,625.60,1007.83,2414.89,930.33,58.95,106.77,171.53,0.39,0.90,14.38,5.08,1.39,64.78,0.66,11.49,23.83,3.82,61.25,46.10,7.36,17.99,78.93,59.55,14.73,1.23,25.96,58.34,69.08,85.38,1484.91,0.44,,2.89,41.07,74.64,68.48,86.46,,32.34,47.51,23.44,14.11,9.63,100.00,98.08,21.05,99.64,99.91,0.16,,9.46,53.05,3.62,7.68,3.27,22.31,3.63,27.86,3.98,,0.12,0.09,27.57,13.24,11.80,,69,104,119,112,85,78,107,98,81,38,34,76,18,19,13,6,4,1058,63,101,117,122,91,112,132,129,90,56,30,73,31,26,20,10,7,1205,,6,52,1131,25,170,128,125,83,1778,127,469,146,1651,163,342,136,1309,25,29,29,154,451,103,101,65,968,730,0,2263,2263,1983,205,127,1651,2247,,,,,,128.20,128.59,128.33,96.85,69.02,95.52,93.92,0.710,0.759,0.778,0.742,0.832,0.764
1320530906064,1320530906064,Tubarão / Hélio Ferraz,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,69.43,2.53,28.30,32.96,88.99,74.21,37.34,2.63,9.72,2.46,1.82,4.74,0.95,5.02,3.21,6.56,20.82,13.71,109.38,118.35,84.06,5.01,88.05,92.53,39.17,2.14,19.97,82.18,26.06,9.98,67.94,95.86,92.28,35.82,6.05,15.18,64.69,48.91,57.06,33.96,26.51,20.42,24.33,16.08,13.42,1.17,119.57,195.21,292.81,435.97,618.81,0.44,7.37,11.78,23.74,35.98,54.16,68.55,33.33,4.58,49.21,14.35,29.08,50.79,79.06,9.29,6.86,324.58,74.35,1081.82,158.51,239.11,352.24,798.72,326.92,41.06,82.91,144.65,0.34,3.39,13.78,11.00,0.13,55.01,0.00,16.07,18.87,0.46,56.31,49.05,4.68,26.23,41.48,20.55,1.37,0.85,50.02,85.15,92.98,97.70,713.01,0.27,,6.59,45.26,73.42,67.06,78.06,,0.00,49.73,24.23,16.49,16.19,100.00,89.96,36.56,73.05,99.79,5.16,,50.32,80.03,4.14,41.98,27.87,48.50,3.38,63.21,15.38,,3.15,0.21,32.19,31.88,46.04,,31,34,46,52,38,29,22,28,31,18,14,29,7,3,4,3,0,386,38,38,56,61,41,32,31,40,31,19,13,36,7,4,5,3,2,451,,5,25,388,15,61,46,48,44,633,55,214,66,578,73,159,68,419,9,15,13,61,177,22,38,30,340,224,0,837,837,705,72,55,578,837,,,,,,128.53,90.03,118.45,95.99,42.48,92.63,80.85,0.340,0.505,0.580,0.443,0.741,0.595
